id_pncp_item_compra,cod_compra,cod_item_compra,numero_item_pncp,numero_grupo,numero_item_compra,descricao_resumida,material_ou_servico,valor_unitario_estimado,valor_total,quantidade,unidade_medida,orcamento_sigiloso,item_categoria_id_pncp,item_categoria_nome,criterio_julgamento_id_pncp,criterio_julgamento_nome,situacao_compra_item,situacao_compra_item_nome,tipo_beneficio,tipo_beneficio_nome,incentivo_produtivo_basico,data_inclusao_pncp,data_atualizacao_pncp,tem_resultado,ID_contratacao_PNCP,cod_fornecedor,nome_fornecedor,data_resultado,valor_total_resultado,valor_unitario_resultado,quantidade_resultado,id_compra,id_compra_item,ano_compra,sequencial_compra,orgao_entidade_cnpj,unidade_orgao_codigo_unidade,margem_preferencia_normal,margem_preferencia_adicional,numero_controle_PNCP_compra
49189670,10454508,52023071,1,0,1,Prestação de Serviços de Eletricista Prestação de Serviços de Eletricista Detalhes encontram-se no Anexo III deste processo licitatório.,Serviço,2500.0,5000.0,2.0,UNIDADE,False,3,Informática (TIC),1,Menor preço,5,Fracassado,1,Participação exclusiva para ME/EPP,False,2026-04-16 15:49:24,2026-04-26 00:51:44,,00394502000144-1-003026/2026,,,,,,,78314006000102026,7831400600010202600001,2026,3026,394502000144,783140,False,False,00394502000144-1-003026/2026
49211717,10492305,52357922,2,0,2,Publicação Legal / Editais Publicação Legal / Editais,Serviço,65.0,3250.0,50.0,UNIDADE,False,3,Informática (TIC),7,Não se aplica,2,Homologado,5,Não se aplica,False,2026-04-26 11:25:50,2026-04-26 11:28:50,True,96291141000180-1-002211/2026,61533949000141.0,S/A O ESTADO DE S.PAULO,2026-04-26,3250.0,65.0,50.0,38011206000392026,3801120600039202600002,2026,2211,96291141000180,380112,False,False,96291141000180-1-002211/2026
49211718,10492305,52357923,3,0,3,Publicação Legal / Editais Publicação Legal / Editais,Serviço,78.0,780.0,10.0,UNIDADE,False,3,Informática (TIC),7,Não se aplica,2,Homologado,5,Não se aplica,False,2026-04-26 11:25:51,2026-04-26 11:28:51,True,96291141000180-1-002211/2026,61533949000141.0,S/A O ESTADO DE S.PAULO,2026-04-26,780.0,78.0,10.0,38011206000392026,3801120600039202600003,2026,2211,96291141000180,380112,False,False,96291141000180-1-002211/2026
49211719,10492466,52358579,1,0,1,Desinsetização / Desratização / Dedetização Desinsetização / Desratização / Dedetização,Serviço,4350.0,4350.0,1.0,UNIDADE,False,3,Informática (TIC),7,Não se aplica,2,Homologado,5,Não se aplica,False,2026-04-26 15:54:04,2026-04-26 15:57:05,True,96291141000180-1-002212/2026,58861411000151.0,POTENCIA SERVICOS LTDA,2026-04-24,4350.0,4350.0,1.0,38022006005282026,3802200600528202600001,2026,2212,96291141000180,380220,False,False,96291141000180-1-002212/2026
49211720,10486291,52318432,1,0,1,Manutenção Extintores / Mangueiras - Combate Incêndio Manutenção Extintores / Mangueiras - Combate Incêndio,Serviço,33.2,597.6,18.0,UNIDADE,False,3,Informática (TIC),7,Não se aplica,2,Homologado,5,Não se aplica,False,2026-04-24 10:52:36,2026-04-26 16:48:41,True,96291141000180-1-002194/2026,8717385000114.0,SUDASEG COMERCIO E SERVICOS LTDA,2026-04-26,597.6,33.2,18.0,38022006005272026,3802200600527202600001,2026,2194,96291141000180,380220,False,False,96291141000180-1-002194/2026
49218715,10493111,52360804,10,0,10,"Condimento* aplicação: alimentação, aspecto físico: desidratada, características adicionais: óleo de milho, azeite de oliva, sal, açúcar e  es-, matéria-prima: tomate seco",Material,1.0,90.0,90.0,Embalagem 80 G,False,3,Informática (TIC),7,Não se aplica,2,Homologado,5,Não se aplica,False,2026-04-26 22:27:06,2026-04-26 22:30:07,True,07338736000113-1-000001/2025,38087485000175.0,KL COMERCIO DE ALIMENTOS LTDA,2026-04-26,90.0,1.0,90.0,93200706000012025,9320070600001202500010,2025,1,7338736000113,932007,False,False,07338736000113-1-000001/2025
49218718,10493111,52360805,5,0,5,"Pão base: de farinha de trigo refinada, ingredientes adicionais: de coco, tipo: doce, tipo adicional: bisnaga",Material,7.0,819.0,117.0,Embalagem 500 G,False,3,Informática (TIC),7,Não se aplica,2,Homologado,5,Não se aplica,False,2026-04-26 22:27:08,2026-04-26 22:30:08,True,07338736000113-1-000001/2025,38087485000175.0,KL COMERCIO DE ALIMENTOS LTDA,2026-04-26,819.0,7.0,117.0,93200706000012025,9320070600001202500005,2025,1,7338736000113,932007,False,False,07338736000113-1-000001/2025
49218719,10493111,52360806,15,0,15,"Sal acidez: 7,0, aplicação: alimentícia, teor máximo sódio: 390, tipo: refinado",Material,2.0,72.0,36.0,Quilograma,False,3,Informática (TIC),7,Não se aplica,2,Homologado,5,Não se aplica,False,2026-04-26 22:27:09,2026-04-26 22:30:09,True,07338736000113-1-000001/2025,38087485000175.0,KL COMERCIO DE ALIMENTOS LTDA,2026-04-26,72.0,2.0,36.0,93200706000012025,9320070600001202500015,2025,1,7338736000113,932007,False,False,07338736000113-1-000001/2025
49218720,10493111,52360807,17,0,17,"Vinagre acidez: 4,20, aspecto físico: líquido, aspecto visual: límpido e sem depósitos, matéria-prima: álcool cana de açúcar, tipo: neutro",Material,2.0,72.0,36.0,Frasco 500 ML,False,3,Informática (TIC),7,Não se aplica,2,Homologado,5,Não se aplica,False,2026-04-26 22:27:09,2026-04-26 22:30:09,True,07338736000113-1-000001/2025,38087485000175.0,KL COMERCIO DE ALIMENTOS LTDA,2026-04-26,72.0,2.0,36.0,93200706000012025,9320070600001202500017,2025,1,7338736000113,932007,False,False,07338736000113-1-000001/2025
49218721,10493111,52360808,2,0,2,"Carne Bovina In Natura apresentação: peça inteira, estado de conservação: congelado(a), processamento: com osso, tipo corte: acém",Material,33.99,4588.65,135.0,Embalagem 1 KG,False,3,Informática (TIC),7,Não se aplica,2,Homologado,5,Não se aplica,False,2026-04-26 22:27:10,2026-04-26 22:30:10,True,07338736000113-1-000001/2025,38087485000175.0,KL COMERCIO DE ALIMENTOS LTDA,2026-04-14,4588.65,33.99,135.0,93200706000012025,9320070600001202500002,2025,1,7338736000113,932007,False,False,07338736000113-1-000001/2025
49218722,10493111,52360809,11,0,11,"Leite Em Pó origem: de vaca, solubilidade: não instantâneo, teor gordura: integral",Material,9.5,3610.0,380.0,Embalagem 200 G,False,3,Informática (TIC),7,Não se aplica,2,Homologado,5,Não se aplica,False,2026-04-26 22:27:11,2026-04-26 22:30:11,True,07338736000113-1-000001/2025,38087485000175.0,KL COMERCIO DE ALIMENTOS LTDA,2026-04-26,3610.0,9.5,380.0,93200706000012025,9320070600001202500011,2025,1,7338736000113,932007,False,False,07338736000113-1-000001/2025
49218723,10493111,52360810,18,0,18,"Carne Salgada apresentação: em mantas, estado de conservação: seco(a), origem: bovina, tipo corte: ponta de agulha - charque",Material,42.0,3402.0,81.0,Embalagem 1 KG,False,3,Informática (TIC),7,Não se aplica,2,Homologado,5,Não se aplica,False,2026-04-26 22:27:11,2026-04-26 22:30:11,True,07338736000113-1-000001/2025,38087485000175.0,KL COMERCIO DE ALIMENTOS LTDA,2026-04-26,3402.0,42.0,81.0,93200706000012025,9320070600001202500018,2025,1,7338736000113,932007,False,False,07338736000113-1-000001/2025
49218724,10493111,52360811,4,0,4,"Pão apresentação: pré-assado congelado, base: de farinha de trigo refinada, tipo: tipo françês/branco/de sal, tipo adicional: tradicional",Material,14.0,2520.0,180.0,Quilograma,False,3,Informática (TIC),7,Não se aplica,2,Homologado,5,Não se aplica,False,2026-04-26 22:27:12,2026-04-26 22:30:12,True,07338736000113-1-000001/2025,38087485000175.0,KL COMERCIO DE ALIMENTOS LTDA,2026-04-14,2520.0,14.0,180.0,93200706000012025,9320070600001202500004,2025,1,7338736000113,932007,False,False,07338736000113-1-000001/2025
49218725,10493111,52360812,14,0,14,"Proteína Texturizada Soja apresentação: flocos, composição básica: proteína de soja 50% e carboidrato 30%, sabor: carne bovina",Material,6.9,621.0,90.0,Pacote 500 G,False,3,Informática (TIC),7,Não se aplica,2,Homologado,5,Não se aplica,False,2026-04-26 22:27:13,2026-04-26 22:30:13,True,07338736000113-1-000001/2025,38087485000175.0,KL COMERCIO DE ALIMENTOS LTDA,2026-04-26,621.0,6.9,90.0,93200706000012025,9320070600001202500014,2025,1,7338736000113,932007,False,False,07338736000113-1-000001/2025
49218726,10493111,52360813,6,0,6,"Creme De Leite processamento: uht, teor gordura: até 20% de gordura, tratamento: homogeneizado",Material,3.8,342.0,90.0,Embalagem 200 G,False,3,Informática (TIC),7,Não se aplica,2,Homologado,5,Não se aplica,False,2026-04-26 22:27:14,2026-04-26 22:30:14,True,07338736000113-1-000001/2025,38087485000175.0,KL COMERCIO DE ALIMENTOS LTDA,2026-04-26,342.0,3.8,90.0,93200706000012025,9320070600001202500006,2025,1,7338736000113,932007,False,False,07338736000113-1-000001/2025
49218727,10493111,52360814,16,0,16,"Massa De Tomate apresentação: creme, composição: tradicional, tipo: extrato concentrado",Material,3.48,469.8,135.0,Embalagem 340 G,False,3,Informática (TIC),7,Não se aplica,2,Homologado,5,Não se aplica,False,2026-04-26 22:27:15,2026-04-26 22:30:15,True,07338736000113-1-000001/2025,38087485000175.0,KL COMERCIO DE ALIMENTOS LTDA,2026-04-26,469.8,3.48,135.0,93200706000012025,9320070600001202500016,2025,1,7338736000113,932007,False,False,07338736000113-1-000001/2025
49218728,10493111,52360815,12,0,12,"Macarrão apresentação: espaguete, base da massa: de sêmola/semolina, ingredientes adicionais: com ovos, teor de umidade: massa seca",Material,3.75,1518.75,405.0,Embalagem 500 G,False,3,Informática (TIC),7,Não se aplica,2,Homologado,5,Não se aplica,False,2026-04-26 22:27:15,2026-04-26 22:30:15,True,07338736000113-1-000001/2025,38087485000175.0,KL COMERCIO DE ALIMENTOS LTDA,2026-04-26,1518.75,3.75,405.0,93200706000012025,9320070600001202500012,2025,1,7338736000113,932007,False,False,07338736000113-1-000001/2025
49218729,10493111,52360816,1,0,1,"Carne Bovina In Natura apresentação: moida, estado de conservação: congelado(a), tipo corte: acém",Material,29.99,8097.3,270.0,Embalagem 1 KG,False,3,Informática (TIC),7,Não se aplica,2,Homologado,5,Não se aplica,False,2026-04-26 22:27:16,2026-04-26 22:30:16,True,07338736000113-1-000001/2025,38087485000175.0,KL COMERCIO DE ALIMENTOS LTDA,2026-04-14,8097.3,29.99,270.0,93200706000012025,9320070600001202500001,2025,1,7338736000113,932007,False,False,07338736000113-1-000001/2025
49218733,10493111,52360817,3,0,3,"Condimento adicional: cabeça, apresentação: natural, tipo: alho",Material,35.0,1260.0,36.0,Quilograma,False,3,Informática (TIC),7,Não se aplica,2,Homologado,5,Não se aplica,False,2026-04-26 22:27:17,2026-04-26 22:30:17,True,07338736000113-1-000001/2025,38087485000175.0,KL COMERCIO DE ALIMENTOS LTDA,2026-04-14,1260.0,35.0,36.0,93200706000012025,9320070600001202500003,2025,1,7338736000113,932007,False,False,07338736000113-1-000001/2025
49218734,10493111,52360818,7,0,7,"Açúcar coloração: branca, prazo validade mínimo: 12 meses, tipo: refinado",Material,5.95,1338.75,225.0,Embalagem 1 KG,False,3,Informática (TIC),7,Não se aplica,2,Homologado,5,Não se aplica,False,2026-04-26 22:27:17,2026-04-26 22:30:17,True,07338736000113-1-000001/2025,38087485000175.0,KL COMERCIO DE ALIMENTOS LTDA,2026-04-26,1338.75,5.95,225.0,93200706000012025,9320070600001202500007,2025,1,7338736000113,932007,False,False,07338736000113-1-000001/2025
49218735,10493111,52360819,19,0,19,"Pão apresentação: cortado ao meio, base: farinha de trigo integral/enriquecida, fibras, característica adicional: sem lactose, ovos e gorduras trans, ingredientes adicionais: ácido fólico, açúcar, sal,fermento, óleo vegetal,, tipo: bisnaga cachorro quente",Material,8.5,2677.5,315.0,Embalagem 500 G,False,3,Informática (TIC),7,Não se aplica,2,Homologado,5,Não se aplica,False,2026-04-26 22:27:18,2026-04-26 22:30:18,True,07338736000113-1-000001/2025,38087485000175.0,KL COMERCIO DE ALIMENTOS LTDA,2026-04-26,2677.5,8.5,315.0,93200706000012025,9320070600001202500019,2025,1,7338736000113,932007,False,False,07338736000113-1-000001/2025
49218736,10493111,52360820,8,0,8,"Arroz Beneficiado classe: longo fino, qualidade: tipo 1, subgrupo: polido, tipo: parboilizado",Material,7.5,3375.0,450.0,Embalagem 1 KG,False,3,Informática (TIC),7,Não se aplica,2,Homologado,5,Não se aplica,False,2026-04-26 22:27:18,2026-04-26 22:30:19,True,07338736000113-1-000001/2025,38087485000175.0,KL COMERCIO DE ALIMENTOS LTDA,2026-04-26,3375.0,7.5,450.0,93200706000012025,9320070600001202500008,2025,1,7338736000113,932007,False,False,07338736000113-1-000001/2025
49218737,10493111,52360821,9,0,9,"Farinha De Milho apresentação: pré-cozida, característica adicional: não transgênico, grão: amarelo, tipo: flocada",Material,2.0,684.0,342.0,Embalagem 500 G,False,3,Informática (TIC),7,Não se aplica,2,Homologado,5,Não se aplica,False,2026-04-26 22:27:19,2026-04-26 22:30:19,True,07338736000113-1-000001/2025,38087485000175.0,KL COMERCIO DE ALIMENTOS LTDA,2026-04-26,684.0,2.0,342.0,93200706000012025,9320070600001202500009,2025,1,7338736000113,932007,False,False,07338736000113-1-000001/2025
49218738,10493111,52360822,13,0,13,"Óleo Vegetal Comestível espécie vegetal: soja, tipo: puro, tipo qualidade: tipo 1",Material,11.9,428.4,36.0,Embalagem 900 ML,False,3,Informática (TIC),7,Não se aplica,2,Homologado,5,Não se aplica,False,2026-04-26 22:27:20,2026-04-26 22:30:21,True,07338736000113-1-000001/2025,38087485000175.0,KL COMERCIO DE ALIMENTOS LTDA,2026-04-26,428.4,11.9,36.0,93200706000012025,9320070600001202500013,2025,1,7338736000113,932007,False,False,07338736000113-1-000001/2025
49218739,10493111,52360823,20,0,20,"Tempero aplicação: uso culinário, apresentação: pó, sabor: especiarias e aromas naturais, tipo: mistura preparada para embutidos cárneos",Material,2.5,90.0,36.0,Embalagem 110 G,False,3,Informática (TIC),7,Não se aplica,2,Homologado,5,Não se aplica,False,2026-04-26 22:27:21,2026-04-26 22:30:21,True,07338736000113-1-000001/2025,38087485000175.0,KL COMERCIO DE ALIMENTOS LTDA,2026-04-26,90.0,2.5,36.0,93200706000012025,9320070600001202500020,2025,1,7338736000113,932007,False,False,07338736000113-1-000001/2025
49218740,10493111,52360824,21,0,21,"Leguminosa tipo: tipo 1, variedade: feijão macassar",Material,9.0,486.0,54.0,Embalagem 1 KG,False,3,Informática (TIC),7,Não se aplica,2,Homologado,5,Não se aplica,False,2026-04-26 22:27:21,2026-04-26 22:30:21,True,07338736000113-1-000001/2025,38087485000175.0,KL COMERCIO DE ALIMENTOS LTDA,2026-04-26,486.0,9.0,54.0,93200706000012025,9320070600001202500021,2025,1,7338736000113,932007,False,False,07338736000113-1-000001/2025
49218741,9845653,45685576,3,0,3,"Serviço de castração padrão veterinário Serviço de castração de felinas (ováriohisterectomia), incluindo a anestesia injetável e microchipagem",Serviço,212.8629,212.8629,1.0,UNIDADE,False,3,Informática (TIC),7,Não se aplica,1,Em andamento,5,Não se aplica,False,2025-12-11 18:48:16,2026-04-26 19:42:24,True,09639459000104-1-000001/2026,33690829000112.0,CENTRO VETERINARIO DR JUZO LTDA,2025-12-19,212.8629,212.8629,1.0,92831100000012026,9283110000001202600003,2026,1,9639459000104,928311,False,False,09639459000104-1-000001/2026
49218742,9845653,45685577,1,0,1,"Serviço de castração padrão veterinário Serviço de castração de caninas (ováriohisterectomia), incluindo a anestesia injetável e microchipagem.",Serviço,300.0,300.0,1.0,UNIDADE,False,3,Informática (TIC),7,Não se aplica,1,Em andamento,5,Não se aplica,False,2025-12-11 18:48:17,2026-04-26 19:42:29,True,09639459000104-1-000001/2026,33690829000112.0,CENTRO VETERINARIO DR JUZO LTDA,2025-12-19,300.0,300.0,1.0,92831100000012026,9283110000001202600001,2026,1,9639459000104,928311,False,False,09639459000104-1-000001/2026
49218743,9845653,45685579,2,0,2,"Serviço de castração padrão veterinário Serviço de castração de caninos (orquiectomia), incluindo a anestesia injetável e microchipagem.",Serviço,275.8995,275.8995,1.0,UNIDADE,False,3,Informática (TIC),7,Não se aplica,1,Em andamento,5,Não se aplica,False,2025-12-11 18:48:18,2026-04-26 19:42:21,True,09639459000104-1-000001/2026,33690829000112.0,CENTRO VETERINARIO DR JUZO LTDA,2025-12-19,275.8995,275.8995,1.0,92831100000012026,9283110000001202600002,2026,1,9639459000104,928311,False,False,09639459000104-1-000001/2026
49218744,9845653,45685580,4,0,4,"Serviço de castração padrão veterinário Serviço de castração de felinos (orquiectomia), incluindo a anestesia injetável e microchipagem.",Serviço,184.635,184.635,1.0,UNIDADE,False,3,Informática (TIC),7,Não se aplica,1,Em andamento,5,Não se aplica,False,2025-12-11 18:48:19,2026-04-26 19:42:26,True,09639459000104-1-000001/2026,33690829000112.0,CENTRO VETERINARIO DR JUZO LTDA,2025-12-19,184.635,184.635,1.0,92831100000012026,9283110000001202600004,2026,1,9639459000104,928311,False,False,09639459000104-1-000001/2026
49219505,10042157,48007945,1,0,1,CONFECÇÃO / INSTALAÇÃO ETIQUETA PERSONALIZADA - ADESIVO,Serviço,35.0,10605.0,303.0,M2,False,3,Informática (TIC),1,Menor preço,2,Homologado,1,Participação exclusiva para ME/EPP,False,2026-01-30 07:10:41,2026-04-26 18:11:44,True,00394429000100-1-000153/2026,63102808000108.0,JULIAN DECORACOES LTDA,2026-04-26,7575.0,25.0,303.0,12006005900112026,1200600590011202600001,2026,153,394429000100,120060,False,False,00394429000100-1-000153/2026
49219506,10042157,48007946,2,0,2,CONFECÇÃO DE FOTOLITO,Serviço,6.06,121.2,20.0,UNIDADE,False,3,Informática (TIC),1,Menor preço,5,Fracassado,1,Participação exclusiva para ME/EPP,False,2026-01-30 07:10:41,2026-04-26 18:11:44,,00394429000100-1-000153/2026,,,,,,,12006005900112026,1200600590011202600002,2026,153,394429000100,120060,False,False,00394429000100-1-000153/2026
49219507,10042157,48007947,3,0,3,CONFECÇÃO DE FOTOLITO,Serviço,26.0,676.0,26.0,UNIDADE,False,3,Informática (TIC),1,Menor preço,5,Fracassado,1,Participação exclusiva para ME/EPP,False,2026-01-30 07:10:41,2026-04-26 18:11:44,,00394429000100-1-000153/2026,,,,,,,12006005900112026,1200600590011202600003,2026,153,394429000100,120060,False,False,00394429000100-1-000153/2026
49219508,10042157,48007948,4,0,4,GRÁFICO - CONFECÇÃO SELO / CONVITE / IMPRESSOS / CERTIFICADOENVELOPE,Serviço,2.39,4063.0,1700.0,UNIDADE,False,3,Informática (TIC),1,Menor preço,2,Homologado,1,Participação exclusiva para ME/EPP,False,2026-01-30 07:10:41,2026-04-26 18:11:44,True,00394429000100-1-000153/2026,64248338000140.0,FAVO - DISTRIBUIDORA E SERVICOS LTDA,2026-04-26,1190.0,0.7,1700.0,12006005900112026,1200600590011202600004,2026,153,394429000100,120060,False,False,00394429000100-1-000153/2026
49219509,10042157,48007949,5,0,5,GRÁFICO - CONFECÇÃO SELO / CONVITE / IMPRESSOS / CERTIFICADOENVELOPE,Serviço,19.5,9750.0,500.0,UNIDADE,False,3,Informática (TIC),1,Menor preço,2,Homologado,1,Participação exclusiva para ME/EPP,False,2026-01-30 07:10:41,2026-04-26 18:11:44,True,00394429000100-1-000153/2026,64248338000140.0,FAVO - DISTRIBUIDORA E SERVICOS LTDA,2026-04-26,1250.0,2.5,500.0,12006005900112026,1200600590011202600005,2026,153,394429000100,120060,False,False,00394429000100-1-000153/2026
49219510,10042157,48007950,6,0,6,CONFECÇÃO PASTA - USO PESSOAL PARA DOCUMENTO / CONGRESSO,Serviço,3.21,4012.5,1250.0,UNIDADE,False,3,Informática (TIC),1,Menor preço,2,Homologado,1,Participação exclusiva para ME/EPP,False,2026-01-30 07:10:41,2026-04-26 18:11:44,True,00394429000100-1-000153/2026,64248338000140.0,FAVO - DISTRIBUIDORA E SERVICOS LTDA,2026-04-26,3562.5,2.85,1250.0,12006005900112026,1200600590011202600006,2026,153,394429000100,120060,False,False,00394429000100-1-000153/2026
49219511,10042157,48007951,7,0,7,GRÁFICO - CONFECÇÃO SELO / CONVITE / IMPRESSOS / CERTIFICADOENVELOPE,Serviço,29.99,8157.28,272.0,M2,False,3,Informática (TIC),1,Menor preço,2,Homologado,1,Participação exclusiva para ME/EPP,False,2026-01-30 07:10:41,2026-04-26 18:11:44,True,00394429000100-1-000153/2026,63102808000108.0,JULIAN DECORACOES LTDA,2026-04-26,5426.4,19.95,272.0,12006005900112026,1200600590011202600007,2026,153,394429000100,120060,False,False,00394429000100-1-000153/2026
49219512,10042157,48007952,8,0,8,CONFECÇÃO PLACA COMEMORATIVA,Serviço,18.9,567.0,30.0,UNIDADE,False,3,Informática (TIC),1,Menor preço,2,Homologado,1,Participação exclusiva para ME/EPP,False,2026-01-30 07:10:41,2026-04-26 18:11:44,True,00394429000100-1-000153/2026,63102808000108.0,JULIAN DECORACOES LTDA,2026-04-26,479.7,15.99,30.0,12006005900112026,1200600590011202600008,2026,153,394429000100,120060,False,False,00394429000100-1-000153/2026
49219513,10042157,48007953,9,0,9,GRÁFICO - CONFECÇÃO SELO / CONVITE / IMPRESSOS / CERTIFICADOENVELOPE,Serviço,15.0,795.0,53.0,UNIDADE,False,3,Informática (TIC),1,Menor preço,2,Homologado,1,Participação exclusiva para ME/EPP,False,2026-01-30 07:10:41,2026-04-26 18:11:44,True,00394429000100-1-000153/2026,41977393000175.0,CENTRO SUL GRAFICA & COMUNICACAO VISUAL LTDA,2026-04-26,795.0,15.0,53.0,12006005900112026,1200600590011202600009,2026,153,394429000100,120060,False,False,00394429000100-1-000153/2026
49219514,10042157,48007954,10,0,10,GRÁFICO - IMPRESSOS / PLASTIFICAÇÃO / ACABAMENTO,Serviço,29.99,1079.64,36.0,M2,False,3,Informática (TIC),1,Menor preço,2,Homologado,1,Participação exclusiva para ME/EPP,False,2026-01-30 07:10:41,2026-04-26 18:11:44,True,00394429000100-1-000153/2026,41977393000175.0,CENTRO SUL GRAFICA & COMUNICACAO VISUAL LTDA,2026-04-26,536.4,14.9,36.0,12006005900112026,1200600590011202600010,2026,153,394429000100,120060,False,False,00394429000100-1-000153/2026
49219515,10042157,48007955,11,0,11,GRÁFICO - IMPRESSOS / PLASTIFICAÇÃO / ACABAMENTO,Serviço,8.9,7137.8,802.0,UNIDADE,False,3,Informática (TIC),1,Menor preço,2,Homologado,1,Participação exclusiva para ME/EPP,False,2026-01-30 07:10:41,2026-04-26 18:11:44,True,00394429000100-1-000153/2026,64248338000140.0,FAVO - DISTRIBUIDORA E SERVICOS LTDA,2026-04-26,802.0,1.0,802.0,12006005900112026,1200600590011202600011,2026,153,394429000100,120060,False,False,00394429000100-1-000153/2026
49219516,10042157,48007956,12,0,12,GRÁFICO - IMPRESSOS / PLASTIFICAÇÃO / ACABAMENTO,Serviço,32.25,32250.0,1000.0,UNIDADE,False,3,Informática (TIC),1,Menor preço,2,Homologado,1,Participação exclusiva para ME/EPP,False,2026-01-30 07:10:41,2026-04-26 18:11:44,True,00394429000100-1-000153/2026,64248338000140.0,FAVO - DISTRIBUIDORA E SERVICOS LTDA,2026-04-26,6000.0,6.0,1000.0,12006005900112026,1200600590011202600012,2026,153,394429000100,120060,False,False,00394429000100-1-000153/2026
49219517,10042157,48007957,13,0,13,SERVIÇO FOTOGRÁFICO,Serviço,1299.0,25980.0,20.0,UNIDADE,False,3,Informática (TIC),1,Menor preço,2,Homologado,1,Participação exclusiva para ME/EPP,False,2026-01-30 07:10:41,2026-04-26 18:11:44,True,00394429000100-1-000153/2026,60083695000144.0,60.083.695 WESLANNE HELEN DINIZ MENEZES,2026-04-26,25980.0,1299.0,20.0,12006005900112026,1200600590011202600013,2026,153,394429000100,120060,False,False,00394429000100-1-000153/2026
49219518,10042157,48007958,14,0,14,CONFECÇÃO PASTA - ARQUIVO / PROCESSO,Serviço,5.0,2500.0,500.0,UNIDADE,False,3,Informática (TIC),1,Menor preço,2,Homologado,1,Participação exclusiva para ME/EPP,False,2026-01-30 07:10:41,2026-04-26 18:11:44,True,00394429000100-1-000153/2026,64248338000140.0,FAVO - DISTRIBUIDORA E SERVICOS LTDA,2026-04-26,1500.0,3.0,500.0,12006005900112026,1200600590011202600014,2026,153,394429000100,120060,False,False,00394429000100-1-000153/2026
49219519,10042157,48007959,15,0,15,CONFECÇÃO PASTA - ARQUIVO / PROCESSO,Serviço,8.28,12585.6,1520.0,UNIDADE,False,3,Informática (TIC),1,Menor preço,5,Fracassado,1,Participação exclusiva para ME/EPP,False,2026-01-30 07:10:41,2026-04-26 18:11:44,,00394429000100-1-000153/2026,,,,,,,12006005900112026,1200600590011202600015,2026,153,394429000100,120060,False,False,00394429000100-1-000153/2026
49219520,10042157,48007960,16,0,16,CONFECÇÃO PASTA - ARQUIVO / PROCESSO,Serviço,8.45,2112.5,250.0,UNIDADE,False,3,Informática (TIC),1,Menor preço,2,Homologado,1,Participação exclusiva para ME/EPP,False,2026-01-30 07:10:41,2026-04-26 18:11:45,True,00394429000100-1-000153/2026,64248338000140.0,FAVO - DISTRIBUIDORA E SERVICOS LTDA,2026-04-26,1000.0,4.0,250.0,12006005900112026,1200600590011202600016,2026,153,394429000100,120060,False,False,00394429000100-1-000153/2026
49219521,10042157,48007963,19,0,19,CONFECÇÃO PLACA COMEMORATIVA,Serviço,150.0,45750.0,305.0,UNIDADE,False,3,Informática (TIC),1,Menor preço,2,Homologado,1,Participação exclusiva para ME/EPP,False,2026-01-30 07:10:41,2026-04-26 18:11:45,True,00394429000100-1-000153/2026,23909321000109.0,EDUARDO HAGIHARA LANDIM DA SILVA,2026-04-26,25925.0,85.0,305.0,12006005900112026,1200600590011202600019,2026,153,394429000100,120060,False,False,00394429000100-1-000153/2026
49219522,10042157,48007966,22,0,22,CONFECÇÃO PLACA COMEMORATIVA,Serviço,135.97,13597.0,100.0,UNIDADE,False,3,Informática (TIC),1,Menor preço,2,Homologado,1,Participação exclusiva para ME/EPP,False,2026-01-30 07:10:41,2026-04-26 18:11:45,True,00394429000100-1-000153/2026,41977393000175.0,CENTRO SUL GRAFICA & COMUNICACAO VISUAL LTDA,2026-04-26,11500.0,115.0,100.0,12006005900112026,1200600590011202600022,2026,153,394429000100,120060,False,False,00394429000100-1-000153/2026
49219523,10042157,48007967,23,0,23,CONFECÇÃO PLACA COMEMORATIVA,Serviço,127.0,12700.0,100.0,UNIDADE,False,3,Informática (TIC),1,Menor preço,2,Homologado,1,Participação exclusiva para ME/EPP,False,2026-01-30 07:10:41,2026-04-26 18:11:45,True,00394429000100-1-000153/2026,2844351000104.0,CARBONI ARTES GRAFICAS LTDA,2026-04-26,5700.0,57.0,100.0,12006005900112026,1200600590011202600023,2026,153,394429000100,120060,False,False,00394429000100-1-000153/2026
49219524,10042157,48007961,17,0,17,GRAVAÇÃO TIPO DOURAÇÃO / BAIXO RELEVO,Serviço,25.0,1250.0,50.0,UNIDADE,False,3,Informática (TIC),1,Menor preço,2,Homologado,1,Participação exclusiva para ME/EPP,False,2026-01-30 07:10:41,2026-04-26 18:11:45,True,00394429000100-1-000153/2026,47305688000181.0,STAMP PRODUTOS E SERVICOS LTDA,2026-04-26,622.5,12.45,50.0,12006005900112026,1200600590011202600017,2026,153,394429000100,120060,False,False,00394429000100-1-000153/2026
49219525,10042157,48007962,18,0,18,GRAVAÇÃO TIPO DOURAÇÃO / BAIXO RELEVO,Serviço,33.0,660.0,20.0,UNIDADE,False,3,Informática (TIC),1,Menor preço,2,Homologado,1,Participação exclusiva para ME/EPP,False,2026-01-30 07:10:41,2026-04-26 18:11:45,True,00394429000100-1-000153/2026,47305688000181.0,STAMP PRODUTOS E SERVICOS LTDA,2026-04-26,359.8,17.99,20.0,12006005900112026,1200600590011202600018,2026,153,394429000100,120060,False,False,00394429000100-1-000153/2026
